id,created_ts,updated_ts,time_zone,app_first_open_ts,gender,min_range_glucose,max_range_glucose,unit_glucose
5bab8acb0c108fc91fac9c04fb8eea0b70505954,2019-11-10 13:03:26.044,2019-11-10 13:32:52.925,Local Time Zone (America/Puerto_Rico (GMT-04:00) offset -14400),2019-11-10 13:28:57.790,,,,
5f155110a2424425112fb7eb7ddc6b6cf8dc119a,2019-11-03 06:13:35.097,2019-11-03 07:48:59.682,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-03 07:48:59.879,,,,
f5ee4f7ee2f89a45019c398371982d28e8654bb9,2019-11-04 06:48:16.356,2019-11-04 07:00:55.755,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-04 06:49:56.747,Male,70,130,mg/dL
611bcb66e304bde201721ee6465421beadd346a9,2019-10-26 15:46:04.488,2019-10-31 13:50:57.359,Local Time Zone (America/Chicago (CST) offset -21600),2019-10-26 17:33:41.673,Male,70,130,mg/dL
971e9753ceefd28cb282d262b9a4dcdbaf4ff569,2019-12-04 11:39:59.979,2019-12-04 11:41:03.395,Local Time Zone (America/Montevideo (GMT-03:00) offset -10800),2019-12-04 11:41:03.358,,70,130,mg/dL
e27fcfd7c8a41f2657471d21365444402268e365,2019-11-02 05:25:59.772,2019-11-02 05:26:09.228,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-02 05:33:18.068,,70,130,mg/dL
effa847b8df06a6234a3ae6bd3e763cecda43ce0,2019-11-03 06:13:55.586,2019-11-12 17:14:54.162,Local Time Zone (Asia/Calcutta (IST) offset 19800),2019-11-12 17:14:53.753,,70,130,mg/dL
a4aee9003f05b431aba418c0b1abef2aae93ad3a,2019-11-09 17:09:50.004,2020-01-19 04:30:02.519,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-12-09 09:33:42.375,,,,
ddc314343fbba876469f0d3b78acce897a0c46b9,2019-11-04 06:49:44.835,2019-11-04 06:50:42.026,Local Time Zone (Asia/Calcutta (IST) offset 19800),2019-11-04 06:50:10.778,,,,
d87a03b95bd7459720049135dca4d9d67748483e,2019-12-09 00:48:50.808,2019-12-09 00:49:55.668,Local Time Zone (America/Argentina/Buenos_Aires (GMT-03:00) offset -10800),2019-12-09 00:49:54.870,,,,
712ecc116a4b1528bf6e1e9c4e4b9af5a95f2131,2019-11-11 07:46:29.138,2020-01-12 15:06:13.531,Local Time Zone (Africa/Johannesburg (SAST) offset 7200),2019-11-11 07:47:42.185,,,,
09eb1d0850b1e3b0c6d9a07419d6f0e2d72a7351,2019-11-04 06:49:15.590,2019-11-04 06:50:16.002,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-04 06:50:04.349,,70,130,mmol/L
5f0bd96948b41070a2442278eb3e0b25e479bc84,2019-11-05 01:27:42.713,2019-11-05 01:30:26.447,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-05 01:28:29.462,,,,
bbc1bf7e9db1d5913f75e8da5ffdc1368db1bed8,2019-11-02 05:25:40.856,2019-11-02 05:27:41.868,Asia/Bahrain (autoupdatingCurrent),2019-11-02 05:25:48.005,,70,130,
7758a6057cd023e4501a202fa3a5787bdb3f0911,2019-11-05 09:10:50.790,2019-11-05 09:15:36.986,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-05 09:15:36.815,,70,130,mmol/L
022fd9caa180bdb01b1aa7275d9d4a8f70a0fc11,2019-12-04 16:46:17.995,2019-12-11 00:44:12.415,Local Time Zone (America/La_Paz (GMT-04:00) offset -14400),2019-12-04 16:47:39.292,,70,130,mg/dL
f634379e3de7120b963ebcc90e27d8b3a30498e7,2019-12-01 10:45:24.944,2019-12-01 10:46:10.009,Local Time Zone (Asia/Karachi (GMT+05:00) offset 18000),2019-12-01 10:46:03.916,,70,130,mmol/L
c9d953bb7fe0b0dee98d60253d91bfbddf3d08aa,2019-10-17 22:56:20.324,2019-10-17 22:59:39.144,America/Chicago (autoupdatingCurrent),2019-10-17 22:56:49.152,,70,130,
05de3181f959f9d2b1b0a1643d2204f728fd7b93,2019-10-26 13:18:43.819,2019-10-28 19:32:20.211,America/New_York (autoupdatingCurrent),2019-10-26 13:21:34.261,,70,130,
20e18a4a6a732dc95996aa1d67ae810245bae035,2019-11-10 13:04:18.861,2019-11-17 02:07:30.583,Local Time Zone (America/La_Paz (GMT-04:00) offset -14400),2019-11-10 13:20:49.724,,70,130,mg/dL
8583dbbab5a0097b05cdf3f6ffb0f9e45bb1b7b1,2019-11-11 08:31:21.805,2019-11-11 08:32:31.256,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-11 08:32:31.149,,,,
5b0896c2f1669ef3d7d94a396f6bb0cba5e6fac3,2019-11-06 19:35:06.821,2019-11-06 19:35:39.419,Asia/Dubai (autoupdatingCurrent),2019-11-06 19:35:38.201,,70,130,
8548fcae10714b15f60b1a54f796111da9567080,2019-11-04 06:49:53.386,2019-11-04 06:51:48.503,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-04 06:51:35.117,,70,130,mg/dL
6323a568393c06dbf0a578f549d677f1fb39a7dd,2019-11-21 00:36:38.188,2020-01-25 15:29:40.765,Local Time Zone (America/Chihuahua (GMT-07:00) offset -25200),2020-01-25 15:29:40.045,,70,130,mg/dL
db463cfd63345c17170ed67935753ef3bac16124,2019-10-20 06:15:44.088,2019-10-23 03:38:48.677,America/Los_Angeles (autoupdatingCurrent),2019-10-20 06:17:08.436,Male,70,130,
8ee45cc1ec99747aeec322a3caa2c58f8abacec6,2019-10-08 02:57:42.471,2019-10-19 03:44:19.302,Local Time Zone (America/New_York (EDT) offset -14400 (Daylight)),2019-10-08 03:01:24.342,,70,130,
53eca4e6ca064ca615a608afacf901181c72c089,2019-11-06 19:35:19.964,2019-11-06 19:36:01.944,America/New_York (autoupdatingCurrent),2019-11-06 19:36:01.792,,70,130,
6fac5b6a199cfdcc70428920b3b07d3b62351c9e,2019-11-02 05:26:02.979,2019-11-02 06:08:44.358,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-02 06:08:44.207,,,,
0183c38b369297dc8aaef02cd2e684d7c819c9e2,2019-11-11 07:46:50.256,2019-11-11 07:50:23.760,Europe/Istanbul (autoupdatingCurrent),2019-11-11 07:47:11.571,,70,130,
49a398dff4e0f9d79ef4838410f8a6b8ef284cd6,2019-11-03 06:14:16.258,2019-11-03 06:24:59.881,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-03 06:24:59.831,,70,130,mg/dL
d0a90ab1d7449de75be41baa11fe111899202263,2019-11-11 08:31:54.998,2019-11-11 08:35:15.548,Local Time Zone (Africa/Lusaka (GMT+02:00) offset 7200),2019-11-11 08:35:14.500,,70,130,mg/dL
f1fdb83777ae67aaaac5e6203bce3a95982fe86c,2019-11-05 01:27:45.566,2019-11-07 02:56:30.639,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-07 02:56:30.371,,70,130,mg/dL
659b04925102f2fa66351479cbede54075a96903,2019-11-04 06:50:01.486,2019-11-04 06:56:21.964,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-04 06:51:55.525,,70,130,mg/dL
f1fd8407056349841521e73939853074fe721aff,2019-11-26 09:21:58.251,2019-12-01 10:46:04.328,Asia/Baghdad (autoupdatingCurrent),2019-11-26 09:22:03.147,,70,130,
1233c3637ffa2a793574e417ab6e8bc34cfdf72b,2019-11-03 06:14:26.177,2019-11-03 06:18:10.478,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-03 06:14:57.303,,,,
026d72b95968b360cf4552c372eedcbfcad81700,2019-11-10 14:54:47.811,2019-11-10 14:56:19.490,Local Time Zone (Asia/Bangkok (GMT+07:00) offset 25200),2019-11-10 14:56:11.315,,,,
f8dca9755c9f6c57b9084ab2ea0c9fa411537661,2019-11-05 01:28:15.527,2019-11-08 23:01:23.496,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-08 23:01:23.479,,70,130,mmol/L
d049d250b5697e39c5aeca7968c48c81d517c23a,2019-11-09 16:45:40.827,2019-11-09 17:10:21.202,Local Time Zone (Asia/Karachi (GMT+05:00) offset 18000),2019-11-09 16:57:10.461,,70,130,mg/dL
15cc5b1e1a4f284c410d94cd6191350f494407eb,2019-12-03 06:52:13.436,2019-12-03 06:52:56.136,Asia/Karachi (autoupdatingCurrent),2019-12-03 06:52:55.884,,70,130,
7a87e58de2fc3e4bada43505aac68fd6489792ec,2019-10-20 02:29:16.243,2019-11-04 16:38:38.667,America/New_York (autoupdatingCurrent),2019-10-20 02:30:59.367,,70,130,
868c9947b44cda3ad3892aacf45ad12a36f294bc,2019-11-22 20:39:15.250,2020-08-13 21:04:34.338,Local Time Zone (America/Santo_Domingo (AST) offset -14400),2019-12-19 20:26:58.766,,,,
6d1cc09970fdd202a5996bcef1e61e60e2a62a4e,2019-11-03 06:16:09.938,2019-11-10 04:25:11.020,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-03 06:17:32.530,,,,
0f3bb74b3afcb9f7537279c1b36865bfed280f4a,2019-11-02 05:25:30.796,2019-11-02 05:26:42.126,Local Time Zone (Africa/Lagos (GMT+01:00) offset 3600),2019-11-02 05:26:41.801,,70,130,mg/dL
0dec25c630f13632ea7dd648b74cd1a2611099fb,2019-10-27 17:08:09.407,2019-10-27 17:09:38.993,America/Los_Angeles (autoupdatingCurrent),2019-10-27 17:08:50.070,,70,130,
06bffa4a586d72afe39582063fbebfe36d652e78,2019-11-05 09:12:29.989,2019-11-05 09:12:30.639,Local Time Zone (America/Jamaica (EST) offset -18000),2019-11-05 09:13:52.271,,,,
4b48ae7a1c366ca6689d85f71dd94d9867c03af7,2019-11-02 05:26:19.903,2019-11-02 05:28:00.062,Asia/Kathmandu (autoupdatingCurrent),2019-11-02 05:27:03.001,,70,130,
21bdcc64b57625485002259cac5861f3b59f5ee1,2019-10-15 14:06:06.550,2019-10-15 18:16:27.922,America/Chicago (autoupdatingCurrent),2019-10-15 14:06:32.848,,70,130,
e0a0698bd4fda14c402d67ee0faa5b66ccacc1f6,2019-11-04 06:50:30.878,2019-11-04 06:52:44.972,Local Time Zone (Asia/Kathmandu (GMT+05:45) offset 20700),2019-11-04 06:52:37.271,,70,130,mmol/L
18515c130065e49ae6027a29d30e29f58e0d6df1,2019-11-03 06:14:53.650,2019-11-03 06:18:12.344,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-03 06:18:11.936,,70,130,mg/dL
e177aba6357535661eafed13a8737e5be48cf1d9,2019-11-03 06:15:10.084,2019-11-04 05:56:06.177,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-04 05:56:05.747,,,,
292cfb1c6383239b365f070589d759089324346d,2019-12-09 00:45:52.055,2019-12-09 00:48:59.140,Local Time Zone (America/Managua (CST) offset -21600),2019-12-09 00:48:59.053,,70,130,mg/dL
5b28ade8cab6c8555606209fc76f823fe16f38c9,2019-10-14 01:27:35.154,2019-10-15 18:16:53.662,America/Denver (autoupdatingCurrent),2019-10-14 01:50:01.657,,70,130,
7413cac3540b17e54f03458a53c21c0cbf4be6ea,2019-11-11 01:10:44.780,2019-11-11 06:49:09.295,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-11 04:24:43.946,,70,130,mg/dL
805e193a4648ae6931aa3df393e2f5163ee80cf8,2019-11-09 17:11:12.453,2019-11-09 17:13:02.836,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-09 17:13:07.957,,,,
623048519577a7836866145b27c372c6d0ec380e,2019-11-04 06:50:45.225,2019-11-04 07:03:41.325,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-04 07:02:27.927,,,,
4489a277dd9011e371c1175d6391adb36072e83c,2019-10-15 18:15:37.806,2019-10-21 18:38:11.192,America/Chicago (autoupdatingCurrent),2019-10-15 18:17:20.175,,70,130,
22c32159f1ef04514ba79d42232f2b9081ec409a,2019-11-20 10:32:15.989,2019-11-20 10:33:56.111,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-20 10:33:28.715,,70,130,mmol/L
de23286eb611548a00fae753ccc1372452ff1566,2019-11-10 13:00:01.783,2019-11-10 13:04:24.197,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-10 13:03:36.989,,70,130,mmol/L
145d9bae62a0c6b241912f94c3e23a1d73e8c9ff,2019-11-10 13:03:11.319,2019-11-10 13:04:33.304,America/Guayaquil (autoupdatingCurrent),2019-11-10 13:04:33.145,,70,130,
9926ea1b680690a006a4c8cd68ec58d96a224940,2019-11-05 09:11:36.024,2019-11-05 09:14:54.613,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-05 09:13:09.897,,70,130,mg/dL
3aa325ac930f837513ab9c163372abc22a1481ae,2019-11-11 04:50:37.790,2019-11-11 11:30:10.979,Asia/Bangkok (autoupdatingCurrent),2019-11-11 05:45:54.637,,70,130,
3db637ffac80f8d624366482f9f4f0581f2e00ac,2019-11-23 19:42:01.780,2019-11-23 19:43:50.922,Local Time Zone (Europe/Istanbul (GMT+03:00) offset 10800),2019-11-23 19:43:42.276,,70,130,mg/dL
a19c1cd04d6abf4686117340773e6661fe6f5905,2019-11-11 08:32:10.363,2019-11-17 06:56:17.724,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-15 15:05:07.390,,,,
6fd669fe1e0d4e28f37b59a94d00419d5488060d,2019-11-08 14:44:52.051,2019-11-11 13:08:48.908,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-08 14:46:49.133,,,,
d49d51243b155551a529d4e4a6fa9e78dd084a7d,2019-11-10 13:02:48.291,2019-11-10 13:05:18.346,Local Time Zone (America/Argentina/Buenos_Aires (GMT-03:00) offset -10800),2019-11-10 13:04:50.532,,70,130,mg/dL
099c2cbe31f2001e4e65f060f696e12a3cfe9ef4,2019-11-02 05:26:50.734,2019-11-02 05:29:23.549,Local Time Zone (Asia/Calcutta (IST) offset 19800),2019-11-02 05:28:45.161,,,,
8825529dfc1e2973bc7411543dcc15e3dd6b6302,2019-11-01 14:45:29.363,2019-11-02 14:01:19.031,America/Chicago (autoupdatingCurrent),2019-11-01 14:46:53.956,,70,130,
3db06637472ba85bc0d89cacf74a32ed9c3788ab,2019-11-10 13:03:34.664,2019-11-10 13:44:38.883,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-10 13:36:09.993,Male,70,130,mg/dL
59996347947e75da9ab633a5f3cc1d7a347e5294,2019-11-09 18:13:29.909,2019-11-10 16:20:31.380,Local Time Zone (Asia/Calcutta (IST) offset 19800),2019-11-10 16:11:42.881,,70,130,mg/dL
8f1c203c2e0b838d75d2a25c9a03bf72fbceb639,2019-11-04 06:51:00.794,2019-11-04 07:11:58.033,America/New_York (autoupdatingCurrent),2019-11-04 06:51:05.579,,70,130,
6c9fd8da83bf879813ab0ba29174039b99f79df4,2019-11-20 10:34:12.088,2019-11-22 01:57:29.206,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-20 10:34:45.376,,,,
bce700b3a9e8562092f55cdd8a9ebcf8f8f985f8,2019-11-03 05:41:13.896,2019-11-12 12:11:08.734,Asia/Manila (autoupdatingCurrent),2019-11-03 06:16:31.274,,70,130,
21dadb68e7befd290232dd2150bdb795340c0447,2019-11-12 13:52:29.089,2019-11-27 11:45:22.721,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-27 11:45:22.887,,,,
8f5674ccef979efedda75df41de92c55ffdbfc80,2019-11-24 17:50:46.002,2019-11-24 18:33:52.383,Local Time Zone (America/La_Paz (BOT) offset -14400),2019-11-24 17:52:02.916,,70,130,mg/dL
75d8d2d30adaa9975aac0af2f96ee5772b8dddba,2019-12-21 04:36:50.336,2019-12-21 04:40:10.572,Local Time Zone (America/Santiago (GMT-04:00) offset -14400),2019-12-21 04:38:16.167,,70,130,mg/dL
f904cb6614d43aa5dfe917793ed2775e995021b2,2019-11-12 13:52:28.719,2019-11-12 13:54:25.907,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-12 13:54:26.441,,70,130,mg/dL
391984a0e9fecd97aed90154a0141ee4fd8df3d4,2019-12-13 00:48:38.925,2019-12-26 05:18:48.168,Local Time Zone (America/Guayaquil (GMT-05:00) offset -18000),2019-12-26 05:18:47.103,,70,130,mg/dL
762bfd973228f10e58bc5d0ab4ef52d678b2a2f3,2019-10-04 20:22:52.661,2019-10-26 16:58:45.372,Local Time Zone (America/Los_Angeles (PDT) offset -25200 (Daylight)),2019-10-04 20:22:59.472,,70,130,
4186323a5a19dac2128173df2f4f2c99ad7d2d46,2019-10-27 17:12:51.207,2019-10-27 17:14:09.586,Europe/London (autoupdatingCurrent),2019-10-27 17:12:55.919,,70,130,
cef383abefe2a4f1ce6d5f5e55fe5191173d3fe1,2019-12-18 03:20:59.860,2019-12-18 03:43:24.583,Local Time Zone (America/Santo_Domingo (GMT-04:00) offset -14400),2019-12-18 03:22:17.173,,,,
bc69cff561123c9fe87418e15a395811eca46580,2019-11-20 10:33:52.662,2019-11-20 10:34:09.891,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-20 10:34:34.048,,70,130,mmol/L
70d074d29fc6873ef2f1e49b364e6fdb86aa1b9a,2019-11-05 09:13:38.759,2019-12-12 14:58:18.865,Local Time Zone (Asia/Calcutta (IST) offset 19800),2019-11-05 09:15:23.637,,,,
34582fa4f950b084992dda8d0e72d11cfd85deb6,2019-11-28 06:13:16.695,2020-02-01 11:45:35.274,Local Time Zone (Africa/Tunis (GMT+01:00) offset 3600),2019-11-28 06:14:34.228,,,,
388d6cc1459525f4b856081eb15c0d7b2a231501,2019-11-12 13:52:03.636,2020-02-19 13:27:59.892,Local Time Zone (Asia/Karachi (GMT+05:00) offset 18000),2019-11-12 13:54:15.924,,,,
f7f2106ff2a10acf25cf86cbd7203ea264e1fb95,2019-10-15 18:17:37.428,2019-10-15 18:18:01.170,America/New_York (autoupdatingCurrent),2019-10-15 18:17:49.253,,70,130,
b77cf8e55f347e551bca74712d91f3ef971deb26,2019-11-02 05:27:38.894,2019-11-09 23:31:05.657,Australia/Sydney (autoupdatingCurrent),2019-11-02 06:07:45.906,,70,130,
53686474d16a62d26bbb58f43d1208c1c5d9f186,2019-11-07 01:50:53.484,2019-11-07 01:53:53.844,Local Time Zone (America/Managua (CST) offset -21600),2019-11-07 01:53:53.808,,70,130,mg/dL
d40a749e5adb7090eeae8d21b118d91ad458d1c5,2019-11-02 05:27:13.349,2019-11-02 05:32:07.509,Local Time Zone (Africa/Johannesburg (SAST) offset 7200),2019-11-02 05:32:07.475,,70,130,mmol/L
75478c93eb04e40b7889abe8a8bfbf845514377b,2019-11-02 05:23:30.525,2019-11-02 06:06:30.609,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-02 05:27:33.979,,70,130,mg/dL
6a6709f78ffca5040104052396951b878425a6cc,2019-11-24 18:32:45.097,2019-11-24 18:33:50.806,America/Santo_Domingo (autoupdatingCurrent),2019-11-24 18:33:50.180,,70,130,
aa472c8cb8d884155b39bfb83217249c1a49224c,2019-11-03 06:16:13.987,2019-11-15 15:13:13.699,Local Time Zone (Asia/Karachi (GMT+05:00) offset 18000),2019-11-15 15:13:08.186,,70,130,mg/dL
f0845eb919155138ed91f7b83ffe3acd33468f1c,2019-10-15 18:17:50.754,2019-10-24 05:20:22.256,Europe/Samara (autoupdatingCurrent),2019-10-15 18:17:58.120,,70,130,
2f8ef51dae6a5eb4fc0cad83746ae04275a21c88,2019-12-15 18:09:30.742,2019-12-16 03:39:56.225,Local Time Zone (America/La_Paz (GMT-04:00) offset -14400),2019-12-15 18:09:37.347,,70,130,mg/dL
93df87a9edf2d14496666a3fef3e430a535d43cb,2019-11-06 03:00:07.480,2019-11-06 04:14:42.863,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-06 04:14:42.815,,,,
168d4dc0238787c4af487dd28a500f604fe14877,2019-11-17 01:23:05.481,2019-11-17 01:26:29.988,Asia/Kathmandu (autoupdatingCurrent),2019-11-17 01:23:59.605,,70,130,
e080af45295d9c10e5d3a55db2369067c58790fe,2019-11-17 01:23:44.845,2019-11-17 01:59:35.357,Asia/Kuala_Lumpur (autoupdatingCurrent),2019-11-17 01:24:24.801,,70,130,
d99800ae3cb9081fbfd8202938a8461f8f2d5ca0,2019-11-11 08:13:33.692,2019-11-12 05:29:41.210,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-12 05:29:41.198,,70,130,mmol/L
7464c88e40a6aa262b4bfee40267bb29422a8d5b,2019-10-08 02:56:45.040,2019-10-08 17:18:45.055,Local Time Zone (America/New_York (EST) offset -18000),2019-10-08 02:59:51.046,,70,130,mg/dL
8970d9fcbed1e4896a1a027022610c0770f9c387,2019-11-15 23:47:22.698,2019-12-02 14:50:49.804,Local Time Zone (America/La_Paz (GMT-04:00) offset -14400),2019-11-15 23:50:21.873,,70,130,mg/dL
db0ba09cc8b6d4687a9a990cff5254cffad585e0,2019-11-15 13:29:35.568,2019-11-15 13:32:03.181,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-15 13:31:11.589,,70,130,mmol/L
d4c16faedd5ae866b1daacab0ffb2c3f8ebee6c3,2019-11-11 21:24:18.464,2019-11-11 21:24:19.343,Local Time Zone (Europe/Rome (CET) offset 3600),2019-11-11 21:24:41.556,,,,
84dc7fc0a3c1b29ec841084ee7d981c2b08a60f4,2019-12-01 22:58:21.666,2019-12-10 20:03:51.623,Local Time Zone (America/Mexico_City (CST) offset -21600),2019-12-02 01:44:01.750,Male,,,
fba64a7addcc1732819e8e3c24d73bff0d9ab523,2019-11-09 21:05:59.066,2019-11-09 21:09:26.097,Europe/London (autoupdatingCurrent),2019-11-09 21:09:25.915,,70,130,
17e25dc567951dddd25ac702e46809ca09a09367,2019-11-08 14:44:37.628,2019-11-08 14:46:54.897,Local Time Zone (America/Argentina/Buenos_Aires (GMT-03:00) offset -10800),2019-11-08 14:45:53.957,,,,
ace594bcdb1bd679c213886b22eb1fdcc8ed54d2,2019-11-02 22:23:37.160,2019-11-15 12:39:25.792,America/New_York (autoupdatingCurrent),2019-11-02 22:23:50.156,,70,130,
47510f0052da106ab8d8751f4b1803e29055de5a,2019-10-10 13:43:30.248,2019-10-10 15:05:56.647,Local Time Zone (Africa/Lagos (GMT+01:00) offset 3600),2019-10-10 14:39:20.527,,70,130,mg/dL
6be9ee13c412e1060bd331b5859588f556ce2286,2019-11-09 17:10:55.187,2019-11-09 17:15:31.921,Local Time Zone (Indian/Mauritius (GMT+04:00) offset 14400),2019-11-09 17:15:31.169,,70,130,mg/dL
820009f8f4e8bdadedfb7d962e128470f20b164e,2019-11-20 10:34:33.642,2019-11-20 10:38:19.553,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-20 10:38:20.460,,70,130,mg/dL
24d115d31b8d3714ffee72d682b73257378d5651,2019-11-02 05:10:31.593,2019-11-02 05:27:34.798,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-02 05:27:33.598,,70,130,mmol/L
0b0583dbb6cf27f9067cacc5263bc2c724e96ee4,2019-12-16 17:30:18.573,2020-03-24 11:47:08.830,Asia/Rangoon (autoupdatingCurrent),2019-12-16 17:30:29.121,,70,130,
3c9bed9cbc0c21e7e35ea5f8e7b10261c651f3cf,2019-11-28 01:03:12.982,2020-01-09 23:51:47.350,Local Time Zone (America/Lima (GMT-05:00) offset -18000),2019-11-28 01:07:05.724,,,,
796235d90a5752a14c7f6400564d73d5e53203de,2019-11-08 14:47:56.756,2019-11-20 15:20:35.380,Local Time Zone (Indian/Mauritius (GMT+04:00) offset 14400),2019-11-08 14:50:13.798,,70,130,mmol/L
60d7cce5725583d1a09733893317679e739b3284,2019-11-02 05:28:28.150,2019-11-02 05:30:05.530,America/Tegucigalpa (autoupdatingCurrent),2019-11-02 05:30:04.853,,70,130,
d5d412f0dd700da8700ed12cf1bc9f5dbe21aedc,2019-11-04 06:51:55.826,2019-11-04 06:57:53.788,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-04 06:54:48.046,,,,
e1759700b269d1b0490d98ac120dae91a8adb86a,2019-11-08 19:38:35.625,2019-11-08 19:48:51.185,Local Time Zone (America/Jamaica (GMT-05:00) offset -18000),2019-11-08 19:40:38.499,,70,130,mg/dL
0c126e7552c3e460d7fa8c589bd3a071914b84f5,2019-10-23 03:40:54.417,2019-10-30 12:49:32.104,America/Chicago (autoupdatingCurrent),2019-10-23 03:40:58.845,,70,130,
11825dbbf24963bc548099d01ae43277a555e83a,2019-11-02 05:28:04.837,2019-11-03 05:31:26.183,America/Chihuahua (autoupdatingCurrent),2019-11-02 05:28:48.984,,70,130,
8f8a258acbfdf73b57f652208e334a9f86d9cc55,2019-12-02 14:45:10.776,2019-12-02 14:50:51.874,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-12-02 14:50:33.933,,70,130,mg/dL
d0848af64dc1ad1b50c313c84fb5f5229e36802d,2019-12-10 23:44:24.018,2020-02-18 00:41:43.969,Local Time Zone (Europe/Paris (GMT+01:00) offset 3600),2019-12-10 23:46:04.507,,70,130,mg/dL
bdad52473a0cb1de2a6f8f36a28cb403e97e22af,2019-11-19 13:44:14.228,2019-11-19 13:47:50.362,Local Time Zone (America/New_York (EST) offset -18000),2019-11-19 13:46:51.618,,,,
d9971deeb62417743af96258521ec0dfce099e3b,2019-11-02 05:27:47.905,2019-11-02 05:32:20.553,Asia/Karachi (autoupdatingCurrent),2019-11-02 05:29:16.905,,70,130,
abc3ae9e257e9960738df98f0700fc93e741687c,2019-11-12 13:49:27.694,2019-11-12 13:52:10.541,Local Time Zone (Asia/Kolkata (GMT+05:30) offset 19800),2019-11-12 13:52:10.536,,70,130,mmol/L
2cda8ff41b7540a395906b5bf1c8aabe69c7598e,2019-10-09 17:42:11.351,2019-10-12 16:21:27.899,Local Time Zone (America/Chicago (CDT) offset -18000 (Daylight)),2019-10-09 17:43:54.885,,70,130,
8449eda3347f21dd5f76fcad1bea5b600b89b8c9,2019-12-23 23:51:19.823,2019-12-23 23:51:28.336,Local Time Zone (America/Tegucigalpa (CST) offset -21600),2019-12-23 23:52:32.377,,70,130,mg/dL
ae798b601e34799f3c6c897878d23853f7e00644,2019-10-16 22:27:52.998,2019-10-16 22:28:35.619,Europe/London,2019-10-16 22:27:55.337,,70,130,
885b8b4d9938f42f915cebb0f41ffc340550967e,2019-11-07 16:42:22.471,2019-11-08 04:55:14.542,Local Time Zone (Asia/Ho_Chi_Minh (GMT+07:00) offset 25200),2019-11-07 16:45:12.532,Male,70,130,mg/dL
b12ae19f4a401a13ba0b26b9c25dc1ac793b3bd5,2019-11-08 07:40:00.928,2019-11-08 07:41:18.417,America/New_York (autoupdatingCurrent),2019-11-08 07:41:18.331,,70,130,
4b035abaf887161e0a4d06f1911d1f9540264456,2019-12-12 17:03:29.482,2020-03-27 15:48:28.017,America/New_York (autoupdatingCurrent),2019-12-12 17:06:21.710,,70,130,mg/dL
776a193f0defefd9a71827beeaa9dc978d9939cc,2019-11-05 17:22:32.291,2019-11-06 11:28:17.258,Local Time Zone (Asia/Calcutta (GMT+05:30) offset 19800),2019-11-05 17:23:30.603,,70,130,mmol/L
b2e186601fa356bb002244af8f7c3b28494ede33,2019-11-04 06:50:59.919,2019-11-04 06:53:34.252,Local Time Zone (Asia/Kolkata (IST) offset 19800),2019-11-04 06:53:34.129,,70,130,mg/dL
